examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W M0SUB_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:100000f4 00000004 B employee_signal_motorGirar
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a001afa 00000066 T xTaskCreate
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003684 00000154 T Chip_SetupCoreClock
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a004f46 00000038 T __swrite
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003dd0 0000000a T GPIO0_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00524c 0000022c T _vfiprintf_r
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000000 00000040 T g_pfnVectors
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a004c08 0000003c T _fwalk_reent
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0030e0 00000014 T SystemCoreClockUpdate
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W DMA_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a001ec0 0000004c T vTaskDelay
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W EVRT_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1b080000 A __top_MFlashB512
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a005d78 00000020 T __sf_fake_stdout
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00216c 00000020 T xTaskGetSchedulerState
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0022f4 000000c0 T vTaskPriorityDisinheritAfterTimeout
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0005b8 0000008c T taskParadaDedEmergencia
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a004928 00000002 W __aeabi_idiv0
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00017e 00000002 W BusFault_Handler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a005174 00000080 T __smakebuf_r
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00290c 0000002c T pxPortInitialiseStack
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a005564 00000224 T _printf_i
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003604 00000034 T Chip_Clock_Enable
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W UART3_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:10002c34 00000004 B __malloc_sbrk_start
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W MCPWM_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00254c 0000004c T xTimerCreateStatic
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W M0APP_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0003cc 00000040 T motorAvanzar
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003bfe 00000054 T gpioRead
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0040b8 00000042 T __aeabi_f2d
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003c70 000000f4 T boardInit
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a002964 00000044 T vPortEnterCritical
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:10002c30 00000004 B __malloc_free_list
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a000040 000000d4 T g_pfnVendorVectors
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003df8 0000027a T __subdf3
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00524c 0000022c T _vfprintf_r
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W GINT1_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a001200 00000016 T xQueueCreateMutex
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a00353c 00000058 T Chip_Clock_SetBaseClock
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a003944 0000001c T cyclesCounterInit
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0001ba 00000002 W GPIO4_IRQHandler
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a0006f0 0000001a T _incChar1HexToDecAscii
examples_c/sapi/rtos_freertos/dynamic_mem/wire_bending_RTOS/out/wire_bending_RTOS.elf:1a002ea4 0000000c T Board_SystemInit
